president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,3/3/2019,10/9/2017,10/11/2017,Gallup,B,1500,a,.1470236,0,37,57,37.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50320,79061,10/12/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/10/2017,10/11/2017,Lucid,B-,1323,a,.6963638,0,33.53,51.57,34.80825,54.29199,"","",https://docs.google.com/spreadsheets/d/1jIE78qBx4vwoSlThRsP7vuIlMgyMPGfWqypzuzG9g9Q/edit#gid=2111118379,50328,79074,10/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/9/2017,10/13/2017,Ipsos,B+,1611,a,.1588494,0,36.7,57.7,36.20223,56.78198,"",T,http://polling.reuters.com/#poll/CP3_2/,50340,79096,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/10/2017,10/12/2017,Gallup,B,1500,a,.1470236,0,39,54,39.29319,52.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50323,79065,10/13/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/11/2017,10/13/2017,Gallup,B,1500,a,.1470236,0,38,56,38.29319,54.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50329,79075,10/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/10/2017,10/14/2017,Ipsos,B+,1581,a,.1548308,0,37.5,57.9,37.00223,56.98198,"",T,http://polling.reuters.com/#poll/CP3_2/,50339,79095,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/11/2017,10/15/2017,Ipsos,B+,1575,a,.1530624,0,37.4,57.9,36.90223,56.98198,"",T,http://polling.reuters.com/#poll/CP3_2/,50338,79094,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/14/2017,Gallup,B,1500,a,.1470236,0,38,56,38.29319,54.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50331,79077,10/15/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/16/2017,Morning Consult,B-,2201,a,.5771496,0,42,51,39.62017,53.1601,"","",https://morningconsult.com/wp-content/uploads/2017/10/171006_crosstabs_Brands_v1_AP.pdf,50346,92580,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/13/2017,10/15/2017,Gallup,B,1500,a,.1470236,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50334,79080,10/16/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/15/2017,CNN/SSRS,A-,1010,a,1.486962,0,37,57,37.45526,56.2437,"","","http://i2.cdn.turner.com/cnn/2017/images/10/17/rel10b.-.trump,.guns.pdf",50336,79082,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/16/2017,Ipsos,B+,1637,a,.1578233,0,37.2,58.5,36.70223,57.58198,"",T,http://polling.reuters.com/#poll/CP3_2/,50337,79093,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/14/2017,10/16/2017,Gallup,B,1500,a,.1470236,0,37,58,37.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50344,79100,10/17/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/13/2017,10/17/2017,Ipsos,B+,1678,a,.1605229,0,37.8,58.1,37.30223,57.18198,"",T,http://polling.reuters.com/#poll/CP3_2/,50359,79121,10/20/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/18/2017,icitizen,"",2009,a,.5162166,0,33,66,34.1233,60.23336,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50955,80596,2/28/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/12/2017,10/18/2017,SurveyMonkey,D-,14717,a,.2595619,0,39,59,35.68572,57.98485,"","",https://drive.google.com/file/d/0BztOs71zt1WpMTVZLUkwRW5NNzA/view,50354,79115,10/19/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/15/2017,10/16/2017,YouGov,B,1500,a,.9116957,0,37,52,37.10355,54.57265,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofv9fh8zdh/econTabReport.pdf,50347,79104,10/18/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/15/2017,10/17/2017,Marist College,A,1093,a,1.96714,0,37,55,37.45144,56.24955,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171015_HBO/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_October%202017.pdf,50353,79113,10/19/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/14/2017,10/18/2017,Ipsos,B+,1693,a,.1607178,0,37.5,58.9,37.00223,57.98198,"",T,http://polling.reuters.com/#poll/CP3_2/,50358,79120,10/20/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/15/2017,10/17/2017,Gallup,B,1500,a,.1470236,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50350,79108,10/18/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/15/2017,10/19/2017,Ipsos,B+,1701,a,.1602276,0,36.7,59,36.20223,58.08198,"",T,http://polling.reuters.com/#poll/CP3_2/,50357,79119,10/20/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/16/2017,10/18/2017,Gallup,B,1500,a,.1470236,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50352,79112,10/19/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/17/2017,10/18/2017,Lucid,B-,1232,a,.6433141,0,33.74,53.38,35.01825,56.10199,"","",https://docs.google.com/spreadsheets/d/1nQbcqysRqh-Pmbi5_newSvHOQvKB_6B-WLgbB7SEhNE/edit#gid=934482207,50365,79131,10/23/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/16/2017,10/20/2017,Ipsos,B+,1969,a,.184008,0,36.7,58.2,36.20223,57.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50373,79139,10/24/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/17/2017,10/19/2017,Morning Consult,B-,2201,a,.563403,0,40,54,37.62017,56.1601,"","",https://morningconsult.com/wp-content/uploads/2017/10/171010_crosstabs_MARKETING_v1_AP.pdf,57280,92612,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/17/2017,10/19/2017,Gallup,B,1500,a,.1470236,0,35,60,35.29319,58.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50356,79118,10/20/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/17/2017,10/20/2017,American Research Group,C+,1100,a,1.148289,0,34,61,35.06276,58.82391,"","",http://americanresearchgroup.com/,50363,79128,10/23/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/18/2017,10/20/2017,Gallup,B,1500,a,.1470236,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50360,79125,10/21/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/17/2017,10/21/2017,Ipsos,B+,2109,a,.1956802,0,36.1,58.9,35.60223,57.98198,"",T,http://polling.reuters.com/#poll/CP3_2/,50372,79138,10/24/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/19/2017,10/21/2017,Gallup,B,1500,a,.1470236,0,36,58,36.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50361,79126,10/22/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/18/2017,10/22/2017,Ipsos,B+,2343,a,.2162799,0,35.5,59.4,35.00223,58.48198,"",T,http://polling.reuters.com/#poll/CP3_2/,50371,79137,10/24/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/19/2017,10/23/2017,Ipsos,B+,2318,a,.2134684,0,35,59.9,34.50223,58.98198,"",T,http://polling.reuters.com/#poll/CP3_2/,50370,79136,10/24/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/19/2017,10/23/2017,Morning Consult,B-,2201,a,.5663816,0,40,53,37.62017,55.1601,"","",https://morningconsult.com/wp-content/uploads/2017/10/171011_crosstabs_BRANDS_v1_AP-1.pdf,50375,92613,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/20/2017,10/22/2017,Gallup,B,1500,a,.1470236,0,36,57,36.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50366,79132,10/23/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/21/2017,10/23/2017,Gallup,B,1500,a,.1470236,0,36,58,36.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50369,79135,10/24/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/20/2017,10/24/2017,Ipsos,B+,2355,a,.2168595,0,34.6,60.5,34.10223,59.58198,"",T,http://polling.reuters.com/#poll/CP3_2/,50387,79165,10/27/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/19/2017,10/25/2017,icitizen,"",2928,a,.7426397,0,36,64,37.1233,58.23336,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50954,80595,2/28/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/19/2017,10/25/2017,SurveyMonkey,D-,13572,a,.2192218,0,39,59,35.68572,57.98485,"","",https://drive.google.com/file/d/0BztOs71zt1WpaGVOVzRwbDNDUUU/view,50382,79156,10/26/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/22/2017,10/24/2017,Gallup,B,1500,a,.1470525,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50377,79150,10/25/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/21/2017,10/25/2017,Ipsos,B+,2071,a,.1911665,0,34.7,60.8,34.20223,59.88198,"",T,http://polling.reuters.com/#poll/CP3_2/,50386,79164,10/27/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/22/2017,10/24/2017,YouGov,B,1500,a,.9116957,0,37,53,37.10355,55.57265,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/39agyx9fl6/econTabReport.pdf,50376,79146,10/25/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/18/2017,10/30/2017,Public Religion Research Institute,"",2019,a,2.16328,0,41,54,40.14898,53.45349,"","",https://www.prri.org/research/american-values-survey-2017/,50632,79911,12/5/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/23/2017,10/25/2017,Gallup,B,1500,a,.1470886,0,37,58,37.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50380,79154,10/26/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/22/2017,10/26/2017,Ipsos,B+,1870,a,.1733009,0,35.1,59.7,34.60223,58.78198,"",T,http://polling.reuters.com/#poll/CP3_2/,50385,79163,10/27/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/24/2017,10/25/2017,Lucid,B-,1300,a,.670466,0,37.02,50.98,38.29825,53.70199,"","",https://docs.google.com/spreadsheets/d/1dmnTsTBGYVG03dP1RsIR2Ld4aUBBfU7BX5ep943JY50/edit#gid=1910159597,50388,79166,10/27/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/23/2017,10/26/2017,NBC News/Wall Street Journal,A-,900,a,1.476812,0,38,58,37.16565,58.93348,"","",https://www.nbcnews.com/politics/donald-trump/trump-s-approval-rating-drops-lowest-level-yet-new-nbc-n815321,50391,79483,10/29/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/24/2017,10/26/2017,Gallup,B,1500,a,.1471103,0,36,58,36.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50384,79159,10/27/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/23/2017,10/27/2017,Ipsos,B+,1750,a,.1629402,0,36.4,58.5,35.90223,57.58198,"",T,http://polling.reuters.com/#poll/CP3_2/,50401,79496,10/31/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/23/2017,10/26/2017,SurveyMonkey,D-,9261,a,.1538748,0,39,58,35.68572,56.98485,"","",https://drive.google.com/file/d/0B2pJYb5NYV0fN25vNzI4ajREWEk/view,56891,91786,11/16/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/25/2017,10/27/2017,Gallup,B,1500,a,.1471321,0,36,59,36.29319,57.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50389,79481,10/28/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/24/2017,10/28/2017,Ipsos,B+,1735,a,.162363,0,37.3,57.8,36.80223,56.88198,"",T,http://polling.reuters.com/#poll/CP3_2/,50400,79495,10/31/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,10/28/2017,Gallup,B,1500,a,.1471539,0,35,60,35.29319,58.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50390,79482,10/29/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/25/2017,10/29/2017,Ipsos,B+,1743,a,.1639722,0,36.4,58.7,35.90223,57.78198,"",T,http://polling.reuters.com/#poll/CP3_2/,50399,79494,10/31/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/27/2017,10/29/2017,Gallup,B,1500,a,.1471757,0,33,62,33.29319,60.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50394,79488,10/30/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,10/30/2017,Ipsos,B+,1768,a,.1672289,0,36.2,59.2,35.70223,58.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50398,79493,10/31/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,10/30/2017,Morning Consult,B-,2201,a,.5889587,0,44,51,41.62017,53.1601,"","",https://morningconsult.com/wp-content/uploads/2017/11/171016_crosstabs_BRANDS_v1_AP.pdf,50405,92581,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/25/2017,10/30/2017,Pew Research Center,B-,1504,a,1.540307,0,34,59,35.22247,55.9746,"","",http://www.people-press.org/2017/11/02/declining-confidence-in-trump-lower-job-ratings-for-congressional-leaders/,50410,79521,11/2/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,11/1/2017,SurveyMonkey,D-,13308,a,.2163816,0,41,58,37.68572,56.98485,"","",https://drive.google.com/file/d/0BztOs71zt1WpR1M4SlVvVHo2YWc/view,50409,79519,11/2/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,11/1/2017,icitizen,"",2230,a,.6086648,0,37,62,38.1233,56.23336,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50953,80594,2/28/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/27/2017,10/30/2017,CBS News,A-,1109,a,1.850328,0,39,55,39.84538,54.29949,"","",https://drive.google.com/file/d/0ByVu4fDHYJgVa0ZNQ3lhU0Fnbzg/view,50406,79516,11/1/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/28/2017,10/30/2017,Gallup,B,1500,a,.1471976,0,34,62,34.29319,60.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50397,79492,10/31/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/27/2017,10/31/2017,Ipsos,B+,1802,a,.1714145,0,36.2,60,35.70223,59.08198,"",T,http://polling.reuters.com/#poll/CP3_2/,50415,79529,11/3/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/29/2017,10/31/2017,Gallup,B,1500,a,.1472195,0,35,61,35.29319,59.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50403,79510,11/1/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/29/2017,10/31/2017,YouGov,B,1500,a,.9116957,0,40,52,40.10355,54.57265,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4eegg8ofj2/econTabReport.pdf,50404,79511,11/1/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/28/2017,11/1/2017,Ipsos,B+,1593,a,.1524296,0,36.2,60.6,35.70223,59.68198,"",T,http://polling.reuters.com/#poll/CP3_2/,50414,79528,11/3/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/26/2017,11/3/2017,IBD/TIPP,A-,917,a,1.546712,0,36,58,37.35923,56.60174,"","",https://www.investors.com/politics/1-year-after-trump-election-less-stress-more-hope-but-low-approvals-ibdtipp-poll/,50423,79546,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/30/2017,11/1/2017,Gallup,B,1500,a,.1472414,0,38,58,38.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50408,79518,11/2/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/29/2017,11/2/2017,Ipsos,B+,1910,a,.18374,0,35,61.2,34.50223,60.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50413,79527,11/3/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/29/2017,11/1/2017,ABC News/Washington Post,A+,1005,a,2.025235,0,37,59,37.37841,57.39336,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/11/05/National-Politics/Polling/question_19571.xml?uuid=znsJGsHdEeeSlHBfgBZPbg,50419,79533,11/5/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/31/2017,11/2/2017,Gallup,B,1500,a,.1472634,0,39,57,39.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50412,79523,11/3/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/31/2017,11/1/2017,Lucid,B-,1315,a,.676218,0,36.99,52.43,38.26825,55.15199,"","",https://docs.google.com/spreadsheets/d/1U7wyMjIKtNizDM3YR0wtsR4sL_1NQAqW75h_1d8vEJE/edit#gid=729662399,50416,79530,11/3/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/31/2017,11/2/2017,Morning Consult,B-,2201,a,.6090453,0,42,50,39.62017,52.1601,"","",https://morningconsult.com/wp-content/uploads/2017/11/171017_crosstabs_Brands_v1_AP.pdf,57281,92614,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/30/2017,11/3/2017,Ipsos,B+,1858,a,.179733,0,36.4,60.2,35.90223,59.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50429,79556,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/1/2017,11/3/2017,Gallup,B,1500,a,.1473717,0,39,56,39.29319,54.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50417,79531,11/4/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,10/31/2017,11/4/2017,Ipsos,B+,1818,a,.1768533,0,35,60.7,34.50223,59.78198,"",T,http://polling.reuters.com/#poll/CP3_2/,50428,79555,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/1/2017,11/5/2017,Ipsos,B+,1769,a,.1730182,0,35.8,59.4,35.30223,58.48198,"",T,http://polling.reuters.com/#poll/CP3_2/,50427,79554,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/4/2017,Gallup,B,1500,a,.1475021,0,37,57,37.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50418,79532,11/5/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/6/2017,Ipsos,B+,1860,a,.1828881,0,35.9,59.1,35.40223,58.18198,"",T,http://polling.reuters.com/#poll/CP3_2/,50426,79553,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/6/2017,Morning Consult,B-,2201,a,.6619983,0,44,50,41.62017,52.1601,"","",https://morningconsult.com/wp-content/uploads/2017/11/171102_crosstabs_BRANDS_v1_AP.pdf,50438,92615,1/9/2019,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/5/2017,CNN/SSRS,A-,1021,a,1.604453,0,36,58,36.45526,57.2437,"","",http://cdn.cnn.com/cnn/2017/images/11/06/rel11a.-.trump.and.russia.pdf,50422,79538,11/6/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/3/2017,11/5/2017,Gallup,B,1500,a,.1475895,0,37,57,37.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50421,79536,11/6/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/8/2017,SurveyMonkey,D-,19325,a,.3427456,0,41,57,37.68572,55.98485,"","",https://drive.google.com/file/d/1WWm657sxdflHRu0GG6bmb1aR8s7k6WYN/view,50437,79578,11/9/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/4/2017,11/6/2017,Gallup,B,1500,a,.1476771,0,37,57,37.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50425,79548,11/7/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/2/2017,11/8/2017,icitizen,"",2721,a,.8328804,0,37,62,38.1233,56.23336,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50952,80593,2/28/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/3/2017,11/7/2017,Ipsos,B+,1573,a,.1555673,0,34.8,59.8,34.30223,58.88198,"",T,http://polling.reuters.com/#poll/CP3_2/,50436,79575,11/9/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/5/2017,11/7/2017,Gallup,B,1500,a,.1477649,0,38,55,38.29319,53.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50431,79566,11/8/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/5/2017,11/7/2017,YouGov,B,1500,a,.9116957,0,37,54,37.10355,56.57265,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k4rl5ynp42/econTabReport.pdf,50432,79567,11/8/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/4/2017,11/8/2017,Ipsos,B+,1608,a,.1598824,0,35.6,59.2,35.10223,58.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50435,79574,11/9/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/1/2017,11/13/2017,Cards Against Humanity/Survey Sampling International,"",800,a,.9397443,0,36,46,37.3921,49.89928,"","",https://thepulseofthenation.com/downloads/201711-CAH_PulseOfTheNation_Crosstabs.pdf,50766,80170,1/8/2018,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/5/2017,11/9/2017,Ipsos,B+,1644,a,.1642969,0,36.3,58.8,35.80223,57.88198,"",T,http://polling.reuters.com/#poll/CP3_2/,50452,79604,11/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/6/2017,11/8/2017,Gallup,B,1500,a,.147853,0,37,57,37.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50434,79573,11/9/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/7/2017,11/9/2017,Gallup,B,1500,a,.1479413,0,37,58,37.29319,56.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50440,79587,11/10/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/7/2017,11/8/2017,Lucid,B-,1274,a,.6700952,0,38.32,46.91,39.59825,49.63199,"","",https://docs.google.com/spreadsheets/d/1UxvHHdflg9W61kPAiGXGMCsDFiFh-lquT_uycLf7u40/edit#gid=472997518,50441,79588,11/10/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/6/2017,11/9/2017,Marist College,A,1074,a,1.78228,0,39,53,39.45144,54.24955,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171106_HBO/Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_November%202017.pdf#page=3,50455,79618,11/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/6/2017,11/10/2017,Ipsos,B+,1648,a,.1655264,0,34.9,60.8,34.40223,59.88198,"",T,http://polling.reuters.com/#poll/CP3_2/,50451,79603,11/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/8/2017,11/10/2017,Gallup,B,1500,a,.1480298,0,38,57,38.29319,55.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50442,79589,11/11/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/7/2017,11/11/2017,Ipsos,B+,1580,a,.1594924,0,35.5,60.2,35.00223,59.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50450,79602,11/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/8/2017,11/12/2017,Ipsos,B+,1533,a,.1554655,0,37.5,58,37.00223,57.08198,"",T,http://polling.reuters.com/#poll/CP3_2/,50449,79601,11/14/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/9/2017,11/11/2017,Gallup,B,1500,a,.1481186,0,39,55,39.29319,53.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50443,79590,11/12/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/10/2017,11/12/2017,Gallup,B,1500,a,.1482076,0,38,56,38.29319,54.33223,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50445,79592,11/13/2017,09:09:58  3 Mar 2019
Donald Trump,Adults,3/3/2019,11/9/2017,11/13/2017,Ipsos,B+,1536,a,.1564259,0,36.8,58.2,36.30223,57.28198,"",T,http://polling.reuters.com/#poll/CP3_2/,50448,79600,11/14/2017,09:09:58  3 Mar 2019
